,sim_scenario,n_plus,n_minus,n_target,pi_target,gamma_selection_name,estimator,type,kernel,x,x_name,p,distributions,method_name,MSE,facet_blocks
47,sim_par_4,50,50,100,0.75,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.002574500250080285,"p = 20, sim_par_4, pi_target = 0.75"
50,sim_par_4,50,50,100,0.75,bootstrap_var,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.0027976510425866226,"p = 20, sim_par_4, pi_target = 0.75"
53,sim_par_4,50,50,100,0.75,bootstrap_var,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.0025157040090675285,"p = 20, sim_par_4, pi_target = 0.75"
56,sim_par_4,50,50,100,0.75,distance,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.0027150170700508507,"p = 20, sim_par_4, pi_target = 0.75"
59,sim_par_4,50,50,100,0.75,distance,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.0024985776115314102,"p = 20, sim_par_4, pi_target = 0.75"
62,sim_par_4,50,50,100,0.75,grid,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.0027834038339723103,"p = 20, sim_par_4, pi_target = 0.75"
65,sim_par_4,50,50,100,0.75,grid,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.002524380870541429,"p = 20, sim_par_4, pi_target = 0.75"
68,sim_par_4,50,50,100,0.75,numerical,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.002794274163179909,"p = 20, sim_par_4, pi_target = 0.75"
71,sim_par_4,50,50,100,0.75,numerical,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.011346846917892122,"p = 20, sim_par_4, pi_target = 0.75"
74,sim_par_4,50,50,100,0.75,one_over_p,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.003027880586464403,"p = 20, sim_par_4, pi_target = 0.75"
77,sim_par_4,50,50,100,0.75,one_over_p,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.003148980803503601,"p = 20, sim_par_4, pi_target = 0.75"
80,sim_par_4,50,50,100,0.75,one_over_p,nrm,U,rbf,100,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.0029389807393703565,"p = 20, sim_par_4, pi_target = 0.75"
83,sim_par_4,50,50,100,0.75,one_over_p,nrm,V,rbf,100,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.0025221766836304106,"p = 20, sim_par_4, pi_target = 0.75"
128,sim_par_4,100,100,200,0.75,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.0016951110772963022,"p = 20, sim_par_4, pi_target = 0.75"
131,sim_par_4,100,100,200,0.75,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.0015671676844311788,"p = 20, sim_par_4, pi_target = 0.75"
134,sim_par_4,100,100,200,0.75,bootstrap_var,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.001630521859492223,"p = 20, sim_par_4, pi_target = 0.75"
137,sim_par_4,100,100,200,0.75,bootstrap_var,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.001520252770714006,"p = 20, sim_par_4, pi_target = 0.75"
140,sim_par_4,100,100,200,0.75,distance,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.001719339811890925,"p = 20, sim_par_4, pi_target = 0.75"
143,sim_par_4,100,100,200,0.75,distance,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.0016286799014424878,"p = 20, sim_par_4, pi_target = 0.75"
146,sim_par_4,100,100,200,0.75,grid,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.0016618383756969502,"p = 20, sim_par_4, pi_target = 0.75"
149,sim_par_4,100,100,200,0.75,grid,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.001516293502544284,"p = 20, sim_par_4, pi_target = 0.75"
152,sim_par_4,100,100,200,0.75,numerical,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.0016731750175158495,"p = 20, sim_par_4, pi_target = 0.75"
155,sim_par_4,100,100,200,0.75,numerical,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.004902231859006051,"p = 20, sim_par_4, pi_target = 0.75"
158,sim_par_4,100,100,200,0.75,one_over_p,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.0017512216458309825,"p = 20, sim_par_4, pi_target = 0.75"
161,sim_par_4,100,100,200,0.75,one_over_p,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.0016897547356950334,"p = 20, sim_par_4, pi_target = 0.75"
164,sim_par_4,100,100,200,0.75,one_over_p,nrm,U,rbf,200,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.001723883907842595,"p = 20, sim_par_4, pi_target = 0.75"
167,sim_par_4,100,100,200,0.75,one_over_p,nrm,V,rbf,200,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.0016017135245096797,"p = 20, sim_par_4, pi_target = 0.75"
212,sim_par_4,150,150,300,0.75,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.0008304044503368056,"p = 20, sim_par_4, pi_target = 0.75"
215,sim_par_4,150,150,300,0.75,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.000854329229907481,"p = 20, sim_par_4, pi_target = 0.75"
218,sim_par_4,150,150,300,0.75,bootstrap_var,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.0007804470759755995,"p = 20, sim_par_4, pi_target = 0.75"
221,sim_par_4,150,150,300,0.75,bootstrap_var,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.0008403669009587017,"p = 20, sim_par_4, pi_target = 0.75"
224,sim_par_4,150,150,300,0.75,distance,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.0008385046641965435,"p = 20, sim_par_4, pi_target = 0.75"
227,sim_par_4,150,150,300,0.75,distance,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.0008747016580202623,"p = 20, sim_par_4, pi_target = 0.75"
230,sim_par_4,150,150,300,0.75,grid,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.0007901852149921196,"p = 20, sim_par_4, pi_target = 0.75"
233,sim_par_4,150,150,300,0.75,grid,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.000843114386139433,"p = 20, sim_par_4, pi_target = 0.75"
236,sim_par_4,150,150,300,0.75,numerical,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.000794350495990832,"p = 20, sim_par_4, pi_target = 0.75"
239,sim_par_4,150,150,300,0.75,numerical,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.002324926130405085,"p = 20, sim_par_4, pi_target = 0.75"
242,sim_par_4,150,150,300,0.75,one_over_p,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.0008268754522919507,"p = 20, sim_par_4, pi_target = 0.75"
245,sim_par_4,150,150,300,0.75,one_over_p,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.0010055061172850712,"p = 20, sim_par_4, pi_target = 0.75"
248,sim_par_4,150,150,300,0.75,one_over_p,nrm,U,rbf,300,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.0008357801182493578,"p = 20, sim_par_4, pi_target = 0.75"
251,sim_par_4,150,150,300,0.75,one_over_p,nrm,V,rbf,300,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.0007348835696897711,"p = 20, sim_par_4, pi_target = 0.75"
296,sim_par_4,200,200,400,0.75,bootstrap_mse,ipr,U,rbf,400,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.0006926164124448527,"p = 20, sim_par_4, pi_target = 0.75"
299,sim_par_4,200,200,400,0.75,bootstrap_mse,ipr,V,rbf,400,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.0006761445037628887,"p = 20, sim_par_4, pi_target = 0.75"
302,sim_par_4,200,200,400,0.75,bootstrap_var,ipr,U,rbf,400,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.0006797118212050954,"p = 20, sim_par_4, pi_target = 0.75"
305,sim_par_4,200,200,400,0.75,bootstrap_var,ipr,V,rbf,400,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.0006632976435435506,"p = 20, sim_par_4, pi_target = 0.75"
308,sim_par_4,200,200,400,0.75,distance,ipr,U,rbf,400,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.0007334238390569791,"p = 20, sim_par_4, pi_target = 0.75"
311,sim_par_4,200,200,400,0.75,distance,ipr,V,rbf,400,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.0007415736888836456,"p = 20, sim_par_4, pi_target = 0.75"
314,sim_par_4,200,200,400,0.75,grid,ipr,U,rbf,400,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.0006811237521481788,"p = 20, sim_par_4, pi_target = 0.75"
317,sim_par_4,200,200,400,0.75,grid,ipr,V,rbf,400,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.0006580052006619733,"p = 20, sim_par_4, pi_target = 0.75"
320,sim_par_4,200,200,400,0.75,numerical,ipr,U,rbf,400,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.0006805431942267779,"p = 20, sim_par_4, pi_target = 0.75"
323,sim_par_4,200,200,400,0.75,numerical,ipr,V,rbf,400,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.0008228718505821315,"p = 20, sim_par_4, pi_target = 0.75"
326,sim_par_4,200,200,400,0.75,one_over_p,ipr,U,rbf,400,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.0006807803165024527,"p = 20, sim_par_4, pi_target = 0.75"
329,sim_par_4,200,200,400,0.75,one_over_p,ipr,V,rbf,400,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.0006855365039798554,"p = 20, sim_par_4, pi_target = 0.75"
332,sim_par_4,200,200,400,0.75,one_over_p,nrm,U,rbf,400,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.0006822819099832291,"p = 20, sim_par_4, pi_target = 0.75"
335,sim_par_4,200,200,400,0.75,one_over_p,nrm,V,rbf,400,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.0006675156757415897,"p = 20, sim_par_4, pi_target = 0.75"
380,sim_par_4,250,250,500,0.75,bootstrap_mse,ipr,U,rbf,500,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.0004698905085834444,"p = 20, sim_par_4, pi_target = 0.75"
383,sim_par_4,250,250,500,0.75,bootstrap_mse,ipr,V,rbf,500,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.00047113594646923786,"p = 20, sim_par_4, pi_target = 0.75"
386,sim_par_4,250,250,500,0.75,bootstrap_var,ipr,U,rbf,500,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.00047215612268467063,"p = 20, sim_par_4, pi_target = 0.75"
389,sim_par_4,250,250,500,0.75,bootstrap_var,ipr,V,rbf,500,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.00046102090371456973,"p = 20, sim_par_4, pi_target = 0.75"
392,sim_par_4,250,250,500,0.75,distance,ipr,U,rbf,500,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.0004880729808552069,"p = 20, sim_par_4, pi_target = 0.75"
395,sim_par_4,250,250,500,0.75,distance,ipr,V,rbf,500,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.00048135512821811764,"p = 20, sim_par_4, pi_target = 0.75"
398,sim_par_4,250,250,500,0.75,grid,ipr,U,rbf,500,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.0004899151145819062,"p = 20, sim_par_4, pi_target = 0.75"
401,sim_par_4,250,250,500,0.75,grid,ipr,V,rbf,500,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.00047050798802706175,"p = 20, sim_par_4, pi_target = 0.75"
404,sim_par_4,250,250,500,0.75,numerical,ipr,U,rbf,500,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.0004891426159290628,"p = 20, sim_par_4, pi_target = 0.75"
407,sim_par_4,250,250,500,0.75,numerical,ipr,V,rbf,500,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.0005209500621666792,"p = 20, sim_par_4, pi_target = 0.75"
410,sim_par_4,250,250,500,0.75,one_over_p,ipr,U,rbf,500,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.0005321651472804602,"p = 20, sim_par_4, pi_target = 0.75"
413,sim_par_4,250,250,500,0.75,one_over_p,ipr,V,rbf,500,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.0005313439263547257,"p = 20, sim_par_4, pi_target = 0.75"
416,sim_par_4,250,250,500,0.75,one_over_p,nrm,U,rbf,500,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.0005229089489039167,"p = 20, sim_par_4, pi_target = 0.75"
419,sim_par_4,250,250,500,0.75,one_over_p,nrm,V,rbf,500,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.0005169153033580837,"p = 20, sim_par_4, pi_target = 0.75"
462,sim_par_5,50,50,100,0.75,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.030653650426800058,"p = 5, sim_par_5, pi_target = 0.75"
465,sim_par_5,50,50,100,0.75,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.029382608090953558,"p = 5, sim_par_5, pi_target = 0.75"
468,sim_par_5,50,50,100,0.75,bootstrap_var,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.03737922663929353,"p = 5, sim_par_5, pi_target = 0.75"
471,sim_par_5,50,50,100,0.75,bootstrap_var,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.02906944379609282,"p = 5, sim_par_5, pi_target = 0.75"
474,sim_par_5,50,50,100,0.75,distance,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.034218096219811665,"p = 5, sim_par_5, pi_target = 0.75"
477,sim_par_5,50,50,100,0.75,distance,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.019092912270835607,"p = 5, sim_par_5, pi_target = 0.75"
480,sim_par_5,50,50,100,0.75,grid,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.026238834864252537,"p = 5, sim_par_5, pi_target = 0.75"
483,sim_par_5,50,50,100,0.75,grid,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.02906944379609282,"p = 5, sim_par_5, pi_target = 0.75"
486,sim_par_5,50,50,100,0.75,numerical,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.026016508887622868,"p = 5, sim_par_5, pi_target = 0.75"
489,sim_par_5,50,50,100,0.75,numerical,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.027647562163722363,"p = 5, sim_par_5, pi_target = 0.75"
492,sim_par_5,50,50,100,0.75,one_over_p,ipr,U,rbf,100,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.030661880136741343,"p = 5, sim_par_5, pi_target = 0.75"
495,sim_par_5,50,50,100,0.75,one_over_p,ipr,V,rbf,100,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.020646309445843506,"p = 5, sim_par_5, pi_target = 0.75"
498,sim_par_5,50,50,100,0.75,one_over_p,nrm,U,rbf,100,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.031419396893265755,"p = 5, sim_par_5, pi_target = 0.75"
501,sim_par_5,50,50,100,0.75,one_over_p,nrm,V,rbf,100,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.01147534369130983,"p = 5, sim_par_5, pi_target = 0.75"
546,sim_par_5,100,100,200,0.75,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.013114341706096176,"p = 5, sim_par_5, pi_target = 0.75"
549,sim_par_5,100,100,200,0.75,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.01579824493670517,"p = 5, sim_par_5, pi_target = 0.75"
552,sim_par_5,100,100,200,0.75,bootstrap_var,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.014427759341362246,"p = 5, sim_par_5, pi_target = 0.75"
555,sim_par_5,100,100,200,0.75,bootstrap_var,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.01529919533250317,"p = 5, sim_par_5, pi_target = 0.75"
558,sim_par_5,100,100,200,0.75,distance,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.012389699811721912,"p = 5, sim_par_5, pi_target = 0.75"
561,sim_par_5,100,100,200,0.75,distance,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.007899644477260086,"p = 5, sim_par_5, pi_target = 0.75"
564,sim_par_5,100,100,200,0.75,grid,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.009266809323036482,"p = 5, sim_par_5, pi_target = 0.75"
567,sim_par_5,100,100,200,0.75,grid,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.014964643564412421,"p = 5, sim_par_5, pi_target = 0.75"
570,sim_par_5,100,100,200,0.75,numerical,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.009277911842368092,"p = 5, sim_par_5, pi_target = 0.75"
573,sim_par_5,100,100,200,0.75,numerical,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.01361461114948874,"p = 5, sim_par_5, pi_target = 0.75"
576,sim_par_5,100,100,200,0.75,one_over_p,ipr,U,rbf,200,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.011399817445629123,"p = 5, sim_par_5, pi_target = 0.75"
579,sim_par_5,100,100,200,0.75,one_over_p,ipr,V,rbf,200,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.009565043775096583,"p = 5, sim_par_5, pi_target = 0.75"
582,sim_par_5,100,100,200,0.75,one_over_p,nrm,U,rbf,200,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.010779463863378398,"p = 5, sim_par_5, pi_target = 0.75"
585,sim_par_5,100,100,200,0.75,one_over_p,nrm,V,rbf,200,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.006658763151590946,"p = 5, sim_par_5, pi_target = 0.75"
630,sim_par_5,150,150,300,0.75,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.005615396948992172,"p = 5, sim_par_5, pi_target = 0.75"
633,sim_par_5,150,150,300,0.75,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.009502704558760313,"p = 5, sim_par_5, pi_target = 0.75"
636,sim_par_5,150,150,300,0.75,bootstrap_var,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.006490076890094089,"p = 5, sim_par_5, pi_target = 0.75"
639,sim_par_5,150,150,300,0.75,bootstrap_var,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.009645538608706311,"p = 5, sim_par_5, pi_target = 0.75"
642,sim_par_5,150,150,300,0.75,distance,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.0060952266984815266,"p = 5, sim_par_5, pi_target = 0.75"
645,sim_par_5,150,150,300,0.75,distance,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.004418049289483476,"p = 5, sim_par_5, pi_target = 0.75"
648,sim_par_5,150,150,300,0.75,grid,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.004725165684064371,"p = 5, sim_par_5, pi_target = 0.75"
651,sim_par_5,150,150,300,0.75,grid,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.008917783971533757,"p = 5, sim_par_5, pi_target = 0.75"
654,sim_par_5,150,150,300,0.75,numerical,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.0047289961937194295,"p = 5, sim_par_5, pi_target = 0.75"
657,sim_par_5,150,150,300,0.75,numerical,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.007187307992642254,"p = 5, sim_par_5, pi_target = 0.75"
660,sim_par_5,150,150,300,0.75,one_over_p,ipr,U,rbf,300,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.00563580823620038,"p = 5, sim_par_5, pi_target = 0.75"
663,sim_par_5,150,150,300,0.75,one_over_p,ipr,V,rbf,300,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.005593550853981539,"p = 5, sim_par_5, pi_target = 0.75"
666,sim_par_5,150,150,300,0.75,one_over_p,nrm,U,rbf,300,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.005735889384388983,"p = 5, sim_par_5, pi_target = 0.75"
669,sim_par_5,150,150,300,0.75,one_over_p,nrm,V,rbf,300,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.004182390045867382,"p = 5, sim_par_5, pi_target = 0.75"
714,sim_par_5,200,200,400,0.75,bootstrap_mse,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.004184375405868732,"p = 5, sim_par_5, pi_target = 0.75"
717,sim_par_5,200,200,400,0.75,bootstrap_mse,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.006432699415199694,"p = 5, sim_par_5, pi_target = 0.75"
720,sim_par_5,200,200,400,0.75,bootstrap_var,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.005658317585386568,"p = 5, sim_par_5, pi_target = 0.75"
723,sim_par_5,200,200,400,0.75,bootstrap_var,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.006503772863627441,"p = 5, sim_par_5, pi_target = 0.75"
726,sim_par_5,200,200,400,0.75,distance,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.005366920549248457,"p = 5, sim_par_5, pi_target = 0.75"
729,sim_par_5,200,200,400,0.75,distance,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.003422514132683647,"p = 5, sim_par_5, pi_target = 0.75"
732,sim_par_5,200,200,400,0.75,grid,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.003942918109616096,"p = 5, sim_par_5, pi_target = 0.75"
735,sim_par_5,200,200,400,0.75,grid,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.005728154735798737,"p = 5, sim_par_5, pi_target = 0.75"
738,sim_par_5,200,200,400,0.75,numerical,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.003958880000569873,"p = 5, sim_par_5, pi_target = 0.75"
741,sim_par_5,200,200,400,0.75,numerical,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.004834896284384017,"p = 5, sim_par_5, pi_target = 0.75"
744,sim_par_5,200,200,400,0.75,one_over_p,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0047377191541912965,"p = 5, sim_par_5, pi_target = 0.75"
747,sim_par_5,200,200,400,0.75,one_over_p,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.004279988784282356,"p = 5, sim_par_5, pi_target = 0.75"
750,sim_par_5,200,200,400,0.75,one_over_p,nrm,U,rbf,400,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0049905596789730534,"p = 5, sim_par_5, pi_target = 0.75"
753,sim_par_5,200,200,400,0.75,one_over_p,nrm,V,rbf,400,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0039839881733624875,"p = 5, sim_par_5, pi_target = 0.75"
798,sim_par_5,250,250,500,0.75,bootstrap_mse,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.003613972351669147,"p = 5, sim_par_5, pi_target = 0.75"
801,sim_par_5,250,250,500,0.75,bootstrap_mse,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.005084891875552738,"p = 5, sim_par_5, pi_target = 0.75"
804,sim_par_5,250,250,500,0.75,bootstrap_var,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.004669680079726002,"p = 5, sim_par_5, pi_target = 0.75"
807,sim_par_5,250,250,500,0.75,bootstrap_var,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.0053150669073516585,"p = 5, sim_par_5, pi_target = 0.75"
810,sim_par_5,250,250,500,0.75,distance,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.004118744146251273,"p = 5, sim_par_5, pi_target = 0.75"
813,sim_par_5,250,250,500,0.75,distance,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.003123792477609074,"p = 5, sim_par_5, pi_target = 0.75"
816,sim_par_5,250,250,500,0.75,grid,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.0034790472957179036,"p = 5, sim_par_5, pi_target = 0.75"
819,sim_par_5,250,250,500,0.75,grid,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.00471602105156511,"p = 5, sim_par_5, pi_target = 0.75"
822,sim_par_5,250,250,500,0.75,numerical,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.003485119301415066,"p = 5, sim_par_5, pi_target = 0.75"
825,sim_par_5,250,250,500,0.75,numerical,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.004024392000268423,"p = 5, sim_par_5, pi_target = 0.75"
828,sim_par_5,250,250,500,0.75,one_over_p,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.004131997951009564,"p = 5, sim_par_5, pi_target = 0.75"
831,sim_par_5,250,250,500,0.75,one_over_p,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.003708026541742914,"p = 5, sim_par_5, pi_target = 0.75"
